lemma,gloss,best_category,best_score,score_kinship_family,score_marriage,score_friendship_affection,score_hostility_enmity,score_hospitality_xenia,score_erotic_pederasty,score_rank_kingship_rule,score_military_rank,score_servitude_slavery,score_messenger_herald_envoy,score_civic_community
συναρχ-οστᾰτέομαι,take part in elections,rank_kingship_rule,0.406,0.23,0.214,0.198,0.199,0.277,0.162,0.406,0.326,0.222,0.25,0.376
συνάρχ-ω,rule jointly with; to be a colleague; partner in office; colleague in office; begin in like manner; begin at the same time as,rank_kingship_rule,0.354,0.317,0.314,0.303,0.247,0.291,0.233,0.354,0.231,0.272,0.243,0.291
συνᾰρωγός,helper,marriage,0.422,0.382,0.422,0.343,0.312,0.343,0.334,0.406,0.333,0.332,0.377,0.366
συνασβολόω,blacken with soot; Epic.Alex.Adesp.inc.,hostility_enmity,0.319,0.257,0.303,0.261,0.319,0.205,0.221,0.306,0.286,0.271,0.263,0.285
συνᾰσεβέω,join in impiety,military_rank,0.489,0.315,0.345,0.293,0.338,0.362,0.312,0.317,0.489,0.437,0.318,0.37
συνασθενέω,to be ill together with,marriage,0.498,0.381,0.498,0.403,0.373,0.363,0.416,0.326,0.353,0.288,0.329,0.305
συνασκ-έω,"help; to practise; train, educate; discipline fully; work up together; agitatus; co-operate",friendship_affection,0.368,0.289,0.281,0.368,0.241,0.258,0.227,0.296,0.318,0.277,0.224,0.307
συνάσκ-ησις,training; military training,military_rank,0.623,0.277,0.238,0.266,0.253,0.335,0.243,0.283,0.623,0.311,0.345,0.366
συνασμεν-ίζω,rejoice; be glad with; take pleasure in the same things as,friendship_affection,0.402,0.253,0.347,0.402,0.317,0.314,0.363,0.245,0.183,0.293,0.184,0.234
συνᾰσοφέω,to be unwise; foolish along with,hostility_enmity,0.38,0.223,0.316,0.354,0.38,0.281,0.332,0.283,0.233,0.276,0.138,0.244
συνασπάζομαι,greet at the same time,friendship_affection,0.38,0.308,0.293,0.38,0.255,0.378,0.222,0.223,0.297,0.254,0.307,0.244
συνασπ-ῐδόω,"keep the shields close together, stand in close order; fight side by side",hostility_enmity,0.283,0.148,0.117,0.157,0.283,0.188,0.086,0.222,0.236,0.115,0.148,0.113
συνασπ-ισμός,"holding of the shields together, fighting in close order",military_rank,0.349,0.195,0.182,0.238,0.344,0.197,0.156,0.271,0.349,0.183,0.279,0.159
συνασπ-ιστικὴ,consisting of shields held together,messenger_herald_envoy,0.323,0.17,0.115,0.225,0.193,0.213,0.187,0.196,0.301,0.17,0.323,0.183
συναστᾰχύω,to be full of ears of corn,rank_kingship_rule,0.265,0.215,0.217,0.22,0.223,0.251,0.256,0.265,0.253,0.212,0.172,0.215
συναστρᾰγᾰλίζω,play at; with,hospitality_xenia,0.405,0.289,0.235,0.31,0.317,0.405,0.259,0.324,0.297,0.283,0.212,0.282
συναστράπτω,flash like lightning together,erotic_pederasty,0.291,0.225,0.232,0.244,0.216,0.208,0.291,0.236,0.245,0.205,0.269,0.241
συναστρ-έω,to be born under the same star,rank_kingship_rule,0.475,0.453,0.269,0.24,0.244,0.257,0.217,0.475,0.191,0.227,0.192,0.278
συνασφᾰλίζομαι,to be fortified,military_rank,0.429,0.288,0.276,0.3,0.301,0.289,0.301,0.371,0.429,0.296,0.301,0.238
συνασχᾰλάω,sympathize indignantly with,hostility_enmity,0.437,0.263,0.264,0.311,0.437,0.232,0.242,0.238,0.294,0.224,0.193,0.239
συνασχημονέω,join in unseemly conduct,military_rank,0.315,0.243,0.308,0.267,0.262,0.302,0.225,0.275,0.315,0.243,0.209,0.27
συνασχολέομαι,share in business; occupation with,servitude_slavery,0.351,0.245,0.313,0.197,0.178,0.325,0.252,0.306,0.225,0.351,0.183,0.247
συνᾰτενίζω,contueor,marriage,0.46,0.355,0.46,0.387,0.366,0.346,0.31,0.438,0.331,0.363,0.307,0.365
συνατμίζομαι,to be joined in vaporous form,servitude_slavery,0.325,0.2,0.149,0.185,0.193,0.277,0.2,0.229,0.215,0.325,0.169,0.28
συνᾰτονέω,to be relaxed; languid together; with,friendship_affection,0.37,0.255,0.293,0.37,0.323,0.342,0.27,0.235,0.196,0.3,0.264,0.316
συνᾰτροφέω,waste away together,marriage,0.396,0.29,0.396,0.32,0.306,0.249,0.384,0.315,0.223,0.214,0.214,0.226
συνᾰτῠχέω,to be unlucky with; together,marriage,0.394,0.31,0.394,0.339,0.324,0.256,0.257,0.307,0.233,0.244,0.183,0.241
συναυαίνω,dry quite up; to be dried up also,erotic_pederasty,0.298,0.131,0.144,0.154,0.089,0.218,0.298,0.167,0.084,0.201,0.085,0.084
συναυγ-άζω,illuminate,servitude_slavery,0.394,0.27,0.222,0.299,0.294,0.273,0.315,0.287,0.254,0.394,0.264,0.273
συναυγ-ασμός,meeting of rays,rank_kingship_rule,0.291,0.185,0.162,0.264,0.265,0.276,0.191,0.291,0.267,0.219,0.253,0.283
συναύγ-εια,meeting of the rays of sight from the eye; with the rays of light from the object seen,military_rank,0.162,0.106,0.077,0.143,0.125,0.118,0.147,0.118,0.162,0.143,0.126,0.145
συναυδάω,"speak together; agree, confess, allow",marriage,0.3,0.233,0.3,0.247,0.292,0.242,0.243,0.229,0.18,0.248,0.167,0.168
συναυλ-έω,play on the flute at the same time,hospitality_xenia,0.306,0.216,0.131,0.122,0.177,0.306,0.141,0.176,0.191,0.155,0.147,0.143
συναυλ-ία,"concert of lyre and flute; symphony of flutes; instrumental music, concert; in concert; concert",hospitality_xenia,0.39,0.132,0.225,0.177,0.138,0.39,0.197,0.202,0.201,0.177,0.223,0.236
συναυλ-ία,dwelling together,marriage,0.458,0.401,0.458,0.446,0.367,0.353,0.315,0.328,0.281,0.302,0.213,0.368
συναυλ-ίζομαι,"have dealings with, Cat.Cod. Astr.; congregate",kinship_family,0.382,0.382,0.212,0.212,0.233,0.172,0.183,0.304,0.25,0.262,0.249,0.293
σύναυλ-ος,"in concert with the flute; sounding in concord; unison, harmonious; in harmony with",hospitality_xenia,0.358,0.17,0.32,0.244,0.256,0.358,0.216,0.213,0.243,0.18,0.228,0.215
σύναυλ-ος,"dwelling with, living in the folds with",kinship_family,0.318,0.318,0.231,0.294,0.218,0.294,0.269,0.209,0.222,0.22,0.148,0.267
συναυξ-άνω,"increase; enlarge along with; together; increase with; together, wax larger together with; join; assist in increasing; join in exaggerating",rank_kingship_rule,0.328,0.16,0.199,0.195,0.203,0.172,0.234,0.328,0.196,0.312,0.32,0.227
συναύξ-ημα,increase,messenger_herald_envoy,0.327,0.3,0.315,0.264,0.318,0.251,0.29,0.313,0.296,0.3,0.327,0.313
συναύξ-ησις,"growing together, common growth; enlargement, growth; increase; aggravation",friendship_affection,0.4,0.328,0.284,0.4,0.308,0.223,0.261,0.328,0.218,0.315,0.167,0.274
συναυξομειόομαι,increase and decrease together with,rank_kingship_rule,0.259,0.135,0.134,0.15,0.182,0.148,0.166,0.259,0.159,0.193,0.193,0.15
συναυχμέω,to be squalid together,marriage,0.521,0.381,0.521,0.438,0.368,0.307,0.445,0.293,0.287,0.292,0.282,0.316
συναφαιρέω,take away at the same time; assist in rescuing,kinship_family,0.344,0.344,0.221,0.259,0.302,0.243,0.211,0.241,0.28,0.333,0.298,0.224
συνᾰφᾰνίζομαι,disappear; perish together with,erotic_pederasty,0.458,0.362,0.288,0.275,0.359,0.313,0.458,0.235,0.225,0.244,0.208,0.244
συνάφεια,"combination, connexion, union, junction; connexion; the continuous repetition of the same foot an indefinite number of times in an anapaestic or Ionic system; conjunction; crisis, emergency",messenger_herald_envoy,0.27,0.184,0.248,0.212,0.258,0.216,0.165,0.143,0.217,0.222,0.27,0.225
συνάφεσις,letting loose together; running out together,marriage,0.367,0.283,0.367,0.276,0.317,0.22,0.281,0.28,0.297,0.249,0.194,0.216
συναφέψω,boil off; down together,hospitality_xenia,0.322,0.256,0.275,0.26,0.32,0.322,0.27,0.247,0.269,0.252,0.265,0.247
συνᾰφή,"connexion, union; connexion; conjunction; application; combination; confluence; junction; point; line of junction; tangential point; node; conjunction of two tetrachords",marriage,0.251,0.192,0.251,0.19,0.195,0.213,0.151,0.161,0.148,0.188,0.249,0.224
συναφηβάω,decrease in vigour with,servitude_slavery,0.206,0.116,0.191,0.145,0.203,0.145,0.174,0.196,0.159,0.206,0.139,0.107
συνᾰφής,"united, connected; cohering; connected matters; the adjoining parts; next; constructed with",civic_community,0.337,0.298,0.232,0.291,0.313,0.194,0.236,0.267,0.257,0.284,0.31,0.337
συναφ-ιδρύομαι,to be dedicated together,marriage,0.554,0.414,0.554,0.468,0.276,0.397,0.428,0.332,0.313,0.32,0.257,0.31
συναφ-ίημι,send forth together; drop; together with..; let loose also,messenger_herald_envoy,0.297,0.221,0.273,0.228,0.241,0.263,0.223,0.251,0.278,0.246,0.297,0.241
συναφ-ικνέομαι,arrive together,civic_community,0.455,0.347,0.398,0.337,0.3,0.375,0.335,0.341,0.332,0.315,0.299,0.455
συναφ-ίστημι,draw into revolt together; cause to desert; fall off; revolt along with; retire together with,hostility_enmity,0.374,0.197,0.287,0.197,0.374,0.19,0.186,0.24,0.29,0.305,0.193,0.223
συναφ-ομοιόω,make quite like,servitude_slavery,0.305,0.202,0.223,0.257,0.238,0.242,0.225,0.271,0.257,0.305,0.179,0.235
συναφ-ορίζω,mark off together,erotic_pederasty,0.381,0.303,0.35,0.301,0.319,0.257,0.381,0.281,0.232,0.292,0.257,0.258
συνάχθομαι,"to be troubled; grieved along with; together, condole with; at; because of",friendship_affection,0.45,0.313,0.35,0.45,0.397,0.223,0.375,0.273,0.162,0.236,0.167,0.23
συνάχνῠμαι,to be grieved along with,hostility_enmity,0.46,0.309,0.341,0.373,0.46,0.289,0.394,0.289,0.277,0.255,0.271,0.308
συνᾰχῠρηγέω,assist in transporting chaff,military_rank,0.292,0.183,0.171,0.248,0.184,0.264,0.174,0.195,0.292,0.282,0.268,0.213
σύναψις,"contact; point; line of junction; union, cluster; enumeration; league",friendship_affection,0.305,0.233,0.233,0.305,0.234,0.29,0.195,0.271,0.247,0.211,0.26,0.25
συνβετρανός,conveteranus,marriage,0.482,0.363,0.482,0.303,0.37,0.343,0.349,0.419,0.319,0.352,0.398,0.366
συνδᾰΐζω,"kill with the rest, kill also",hostility_enmity,0.379,0.351,0.254,0.253,0.379,0.23,0.321,0.265,0.215,0.217,0.229,0.15
συνδάκνω,bite together; take; in his teeth; crush by closing the teeth; hold; smart exceedingly,friendship_affection,0.361,0.225,0.256,0.361,0.191,0.133,0.239,0.182,0.176,0.32,0.242,0.255
συνδακρύω,weep with; together; lament together,hostility_enmity,0.409,0.269,0.264,0.318,0.409,0.201,0.272,0.236,0.258,0.217,0.208,0.197
συνδάμνᾰμαι,to be subdued together,hostility_enmity,0.491,0.313,0.292,0.348,0.491,0.368,0.378,0.309,0.374,0.326,0.332,0.297
συνδᾰνείζομαι,get together by borrowing; to be a joint borrower,servitude_slavery,0.339,0.292,0.32,0.326,0.222,0.258,0.222,0.271,0.238,0.339,0.147,0.248
συνδᾰπᾰνάω,join in defraying expenditure,marriage,0.289,0.139,0.289,0.187,0.211,0.158,0.158,0.169,0.206,0.216,0.152,0.225
συνδᾰσύνω,aspirate also,rank_kingship_rule,0.276,0.195,0.167,0.161,0.216,0.216,0.208,0.276,0.181,0.224,0.21,0.12
συνδαυχνᾱφόρος,fellow,civic_community,0.582,0.53,0.466,0.504,0.385,0.411,0.473,0.473,0.335,0.25,0.286,0.582
συνδεδεμένως,conjunctively,marriage,0.419,0.29,0.419,0.264,0.312,0.321,0.261,0.356,0.266,0.245,0.253,0.322
συνδέδῐα,have a common fear,rank_kingship_rule,0.387,0.175,0.236,0.251,0.302,0.209,0.308,0.387,0.361,0.177,0.132,0.19
συνδείκνυμι,demonstrate also; which has been pointed out jointly,servitude_slavery,0.262,0.158,0.141,0.175,0.137,0.194,0.16,0.217,0.141,0.262,0.108,0.147
συνδεινόω,make terrible along with,hostility_enmity,0.439,0.187,0.156,0.249,0.439,0.191,0.236,0.235,0.228,0.26,0.134,0.192
συνδειπν-έω,dine; sup with; sup with others; together; the members of a picnic party,hospitality_xenia,0.442,0.253,0.327,0.324,0.228,0.442,0.246,0.209,0.307,0.294,0.268,0.305
συνδείπν-ιον,dining-room,hospitality_xenia,0.539,0.345,0.386,0.315,0.252,0.539,0.34,0.322,0.293,0.436,0.26,0.338
συνδεκᾰδίζω,celebrate the tenth day together with,marriage,0.311,0.224,0.311,0.155,0.147,0.241,0.149,0.116,0.12,0.144,0.104,0.132
συνδεκάζω,bribe all together,marriage,0.352,0.263,0.352,0.241,0.31,0.264,0.239,0.336,0.268,0.326,0.295,0.252
συνδενδρ-ία,thickly-wooded place,civic_community,0.307,0.256,0.153,0.253,0.175,0.243,0.238,0.261,0.255,0.224,0.233,0.307
συνδενδρ-όομαι,become a tree together,kinship_family,0.313,0.313,0.284,0.208,0.205,0.185,0.191,0.191,0.14,0.151,0.176,0.232
σύνδενδρ-ος,thickly-wooded; thickly-wooded place,civic_community,0.261,0.217,0.127,0.206,0.168,0.215,0.215,0.225,0.205,0.176,0.203,0.261
συνδέομαι,join in entreating; beg; also..; of,military_rank,0.449,0.282,0.256,0.312,0.311,0.368,0.376,0.346,0.449,0.372,0.373,0.381
σύνδερμον,a common hide,rank_kingship_rule,0.491,0.293,0.264,0.286,0.314,0.27,0.315,0.491,0.302,0.317,0.237,0.274
σύνδεσις,binding together; to bind; continuation; connecting link; constriction; conjunctive construction,marriage,0.317,0.231,0.317,0.203,0.174,0.193,0.132,0.22,0.218,0.187,0.282,0.272
συνδεσμ-εύω,bind together,marriage,0.346,0.271,0.346,0.267,0.28,0.267,0.216,0.274,0.323,0.339,0.24,0.298
συνδεσμ-ικός,conjunctive,marriage,0.413,0.273,0.413,0.233,0.302,0.3,0.249,0.326,0.247,0.235,0.245,0.301
συνδέσμ-ιος,convinctus,marriage,0.451,0.332,0.451,0.397,0.297,0.325,0.341,0.342,0.352,0.31,0.289,0.261
συνδεσμοειδής,of the form of conjunctions,civic_community,0.3,0.272,0.265,0.251,0.259,0.205,0.219,0.236,0.226,0.237,0.297,0.3
σύνδεσμ-ος,"that which binds together, bond of union, fastening; bonds; fastenings; sinews; ligaments; bond of union; the bond that keeps; together; conjunction; that which is bound together, bundle; conspiracy; sodomy; node; the Knot; a; connexion",servitude_slavery,0.418,0.244,0.274,0.345,0.26,0.131,0.228,0.255,0.184,0.418,0.275,0.212
συνδεσμ-ώτης,fellow-prisoner,civic_community,0.514,0.383,0.301,0.336,0.372,0.412,0.279,0.328,0.418,0.425,0.305,0.514
συνδεσποτεύω,rule at the same time,rank_kingship_rule,0.74,0.244,0.215,0.191,0.226,0.187,0.197,0.74,0.215,0.2,0.178,0.233
συνδετ-έος,to be tied; bound together; one must bind together,servitude_slavery,0.39,0.276,0.358,0.299,0.302,0.209,0.203,0.289,0.237,0.39,0.231,0.258
συνδέτ-ης,one bound hand and foot; one who binds together,military_rank,0.369,0.285,0.299,0.254,0.367,0.261,0.203,0.322,0.369,0.351,0.179,0.294
συνδετ-ικός,"binding together, conjunctive, connective; a bond of union; conjunctive",marriage,0.384,0.291,0.384,0.327,0.284,0.278,0.219,0.223,0.228,0.348,0.345,0.299
σύνδετ-ος,bound hand and foot; united with; compounds; well knit together; band,military_rank,0.361,0.241,0.254,0.274,0.28,0.289,0.217,0.223,0.361,0.284,0.263,0.296
συνδεύω,moisten,erotic_pederasty,0.403,0.295,0.295,0.32,0.247,0.255,0.403,0.37,0.263,0.356,0.264,0.245
συνδέω,"bind; tie together; together, side by side; fasten; up; act as binding material; had; tied together; well-knit; bind hand and foot; entangles; constrained, cramped; bind up; with..; bind up with, combine closely; bind together, unite; connect; gird up thy; have; bound together; unite themselves, form a union",civic_community,0.345,0.228,0.314,0.251,0.224,0.255,0.168,0.209,0.248,0.263,0.312,0.345
σύνδηλ-ος,quite clear; manifest,rank_kingship_rule,0.374,0.248,0.211,0.253,0.22,0.281,0.313,0.374,0.243,0.306,0.303,0.322
συνδηλ-όω,make altogether clear; to be signified,servitude_slavery,0.354,0.175,0.195,0.209,0.18,0.281,0.294,0.312,0.211,0.354,0.235,0.204
συνδημᾰγωγέω,help in captivating the populace; joined with; in persuading,civic_community,0.408,0.256,0.184,0.311,0.232,0.278,0.244,0.328,0.388,0.303,0.263,0.408
συνδημιουργ-έω,create together,civic_community,0.43,0.345,0.352,0.291,0.267,0.26,0.256,0.282,0.228,0.248,0.263,0.43
συνδημιουργ-ός,fellow-workman; fellow,civic_community,0.597,0.387,0.432,0.36,0.318,0.334,0.297,0.363,0.377,0.494,0.275,0.597
συνδῃόω,join in ravaging,military_rank,0.458,0.327,0.261,0.29,0.314,0.312,0.265,0.358,0.458,0.311,0.267,0.384
συνδια-βαίνω,go through; cross over together; with,rank_kingship_rule,0.328,0.234,0.243,0.227,0.26,0.205,0.208,0.328,0.235,0.182,0.224,0.199
συνδια-βάλλω,cross together; accuse along with; to be accused together,hostility_enmity,0.406,0.243,0.34,0.227,0.406,0.204,0.241,0.271,0.273,0.221,0.205,0.179
συνδια-βαπτίζομαι,infuse itself into,hospitality_xenia,0.366,0.272,0.229,0.207,0.262,0.366,0.213,0.197,0.236,0.255,0.233,0.189
συνδια-βαστάζω,carry through together with,military_rank,0.399,0.254,0.286,0.254,0.208,0.235,0.224,0.339,0.399,0.21,0.381,0.262
συνδια-βῐβάζω,carry through; over together; help to convey across,rank_kingship_rule,0.393,0.184,0.197,0.199,0.172,0.201,0.173,0.393,0.315,0.187,0.305,0.193
συνδια-βρέχω,wet through together,erotic_pederasty,0.317,0.304,0.273,0.238,0.227,0.269,0.317,0.248,0.236,0.23,0.205,0.267
συνδια-γίγνομαι,to be contemporary with,erotic_pederasty,0.332,0.315,0.283,0.314,0.24,0.297,0.332,0.289,0.236,0.262,0.233,0.291
συνδια-γιγνώσκω,join with; in determining; decreeing; distinguish at the same time,rank_kingship_rule,0.336,0.232,0.256,0.166,0.225,0.182,0.154,0.336,0.267,0.186,0.206,0.247
συνδια-γνωμονέω,decide in the same sense,rank_kingship_rule,0.356,0.267,0.351,0.218,0.263,0.298,0.27,0.356,0.246,0.186,0.19,0.259
συνδι-άγω,go through together; live together,marriage,0.464,0.35,0.464,0.353,0.3,0.231,0.341,0.309,0.184,0.17,0.203,0.246
συνδι-ᾰγωγή,"living together, association",kinship_family,0.552,0.552,0.534,0.483,0.363,0.35,0.359,0.403,0.31,0.274,0.243,0.424
συνδια-δέχομαι,receive together,hospitality_xenia,0.407,0.347,0.401,0.396,0.314,0.407,0.344,0.345,0.355,0.299,0.399,0.301
συνδια-δίδωμι,absorb,erotic_pederasty,0.361,0.283,0.26,0.288,0.265,0.241,0.361,0.247,0.281,0.331,0.262,0.289
συνδια-ζώννυμι,to be linked by aspect,rank_kingship_rule,0.291,0.187,0.133,0.18,0.181,0.174,0.149,0.291,0.142,0.12,0.156,0.169
συνδια-θερμαίνω,warm thoroughly together,friendship_affection,0.414,0.236,0.337,0.414,0.296,0.258,0.333,0.242,0.317,0.314,0.213,0.25
συνδια-θέω,keep running together,friendship_affection,0.36,0.287,0.332,0.36,0.299,0.249,0.264,0.341,0.303,0.229,0.197,0.247
συνδι-αιρέω,"divide together; to be incised together; divide the proceeds; divide, share; divide in addition, include in a division",civic_community,0.331,0.252,0.325,0.23,0.171,0.183,0.212,0.238,0.177,0.288,0.165,0.331
συνδι-αίρω,help to lift upwards,rank_kingship_rule,0.264,0.226,0.11,0.158,0.185,0.126,0.143,0.264,0.19,0.162,0.225,0.256
συνδῐαιτ-άομαι,live with; together; keep house together; is held together; decide as,marriage,0.508,0.404,0.508,0.414,0.294,0.267,0.29,0.292,0.226,0.259,0.165,0.231
