lemma,urn,category,method,pos_score,neg_score,margin,entry_len,gloss
ὅπλ-ῐσις,urn:cite2:hmt:lsj.chicago_md:n74538,military_rank,embed,0.514,0.356,0.158,250,"preparing for war, equipment, accoutrement, arming; armour"
λοχ-ίτης,urn:cite2:hmt:lsj.chicago_md:n63991,military_rank,seed+embed,0.513,0.377,0.136,402,"one of the same; company, fellow-soldier, comrade; attendants; comitia centuriata; one who lies in wait"
μεραρχ-ία,urn:cite2:hmt:lsj.chicago_md:n66297,military_rank,embed,0.513,0.289,0.224,67,command of a
ὁρμ-ητήριον,urn:cite2:hmt:lsj.chicago_md:n75162,military_rank,embed,0.513,0.317,0.197,641,"stimulant, incentive; starting-place, military position, base of operations; naval station; lair; base; head-quarters"
πρῳρ-εύς,urn:cite2:hmt:lsj.chicago_md:n90900,military_rank,seed+embed,0.513,0.325,0.188,218,officer in command at the bow
χορός,urn:cite2:hmt:lsj.chicago_md:n114468,military_rank,seed+embed,0.513,0.324,0.189,2956,"dance; chorus; choir, band of dancers and singers, h. Ven.; choir, troop; row; a row; class; place for dancing; a ring-dance."
ἔξειμι,urn:cite2:hmt:lsj.chicago_md:n37074,military_rank,seed+embed,0.512,0.313,0.199,1328,"ibo; go out, come out; leave; quit service; come forth; submit; march out with an army; go out; come forward on the stage; come to an end, expire; cease"
αἰχμό-δετος,urn:cite2:hmt:lsj.chicago_md:n2807,military_rank,embed,0.511,0.33,0.181,106,bound in war
διᾰκονίομαι,urn:cite2:hmt:lsj.chicago_md:n24995,military_rank,embed,0.511,0.402,0.109,131,roll in the dust; prepare for combat
κονίω,urn:cite2:hmt:lsj.chicago_md:n58911,military_rank,embed,0.511,0.402,0.109,1371,"make dusty, cover with clouds of dust; cover with dust; all dusty; in haste; to be sprinkled as with dust; roll in the dust; sprinkle themselves with dust; prepare for combat; galloping oʼer the dusty"
πρῠτᾰν-εία,urn:cite2:hmt:lsj.chicago_md:n90846,military_rank,embed,0.511,0.371,0.139,812,presidency; presidencies; office; government of; any public office held by rotation; chief command
αἰχμᾰλ-ωτος,urn:cite2:hmt:lsj.chicago_md:n2800,military_rank,embed,0.51,0.319,0.191,681,"taken by the spear, captive, prisoner; prisoners of war; prisoner; taken; booty; such as awaits a captive"
ἐντάσσω,urn:cite2:hmt:lsj.chicago_md:n36162,military_rank,embed,0.51,0.312,0.198,661,insert; register in; who takes post; arrange light-armed troops and hoplites alternately; alternately; issue orders
ἐξορμάω,urn:cite2:hmt:lsj.chicago_md:n37602,military_rank,embed,0.51,0.371,0.139,878,"send forth, send to war; bring quickly; start; set; agoing; set out, start; dart from; move rapidly, rush; excite to action, urge on; set out from; break out"
ἱππομᾰχ-έω,urn:cite2:hmt:lsj.chicago_md:n50800,military_rank,embed,0.51,0.36,0.15,144,"fight on horseback; to fight, cavalry"
τρῐήραρχ-ος,urn:cite2:hmt:lsj.chicago_md:n104945,military_rank,seed+embed,0.51,0.321,0.189,578,"captain of a trireme; trierarch, one who; had to fit out a trireme for the public service; naval commander"
ἀντίμᾰχ-ος,urn:cite2:hmt:lsj.chicago_md:n10134,military_rank,embed,0.509,0.399,0.11,74,capable of meeting in war
λόχος,urn:cite2:hmt:lsj.chicago_md:n64000,military_rank,embed,0.509,0.368,0.141,2236,"ambush; place for lying in wait; ambuscade; an ambush; the way to ambush; the men that form the ambush; any armed band, body of troops; a company; the fourth; fifth part of a; company; any body of people united; centuria; curia; child-birth"
ναύκληρ-ος,urn:cite2:hmt:lsj.chicago_md:n69808,military_rank,seed+embed,0.509,0.313,0.195,672,"shipowner and merchant; skipper, sailing-master; captain, commander; the masterʼs; one who rented and sub-let tenement-houses"
ναυμᾰχ-έω,urn:cite2:hmt:lsj.chicago_md:n69836,military_rank,embed,0.509,0.388,0.121,395,fight by sea; with; to be in the battle; do battle with
πολῠ-χειρ,urn:cite2:hmt:lsj.chicago_md:n85541,military_rank,embed,0.509,0.298,0.211,211,"with many hands, many-handed; with a large band of soldiers"
ψῑλός,urn:cite2:hmt:lsj.chicago_md:n115744,military_rank,embed,0.509,0.508,0.001,5997,"bare; open; for corn and the like; for vines, olives; stripped of hair; feathers, smooth; Aër.; shaved; with a short, smooth coat; without feathers, bald; hairless; carpets; Babylonicum; aulaeum, tapeta; bare, uncovered; bare of, separated from; stripped of appendages, naked; alone, without other arms; blank; soldiers without heavy armour, light troops; that belongs to unarmed soldiers; without helmet; without housings; unarmed, defenceless; prose; mere; unsupported by evidence;; mere forms; nakedly, without alleging proofs; without music; Epic; Lyric; ordinary; instrumental; unaccompanied by the voice; unaccompanied; mere, simple; without women; the one poor; merely, only; merely; without the spiritus asper; written simply; litterae tenues; with a littera tenuis"
ἀρεί-φᾰτος,urn:cite2:hmt:lsj.chicago_md:n14939,military_rank,embed,0.508,0.393,0.115,329,slain by Ares; slain in war; martial; slaying in war
Ἀρηΐ-φθορος,urn:cite2:hmt:lsj.chicago_md:n14981,military_rank,embed,0.508,0.371,0.137,64,slain in war
πολεμ-ητέον,urn:cite2:hmt:lsj.chicago_md:n84414,military_rank,embed,0.508,0.319,0.189,145,one must go to war
πολεμο-φόνευτος,urn:cite2:hmt:lsj.chicago_md:n84437,military_rank,embed,0.508,0.371,0.137,67,slain in war
τρῐάκοντα,urn:cite2:hmt:lsj.chicago_md:n104739,military_rank,embed,0.508,0.351,0.157,778,thirty; thirty-one; a council of war of thirty; the Thirty; the thirty tyrants
τᾰγοῦχος,urn:cite2:hmt:lsj.chicago_md:n102172,military_rank,seed+embed,0.507,0.266,0.241,78,"having command, commander"
ναυαρχ-ία,urn:cite2:hmt:lsj.chicago_md:n69789,military_rank,embed,0.506,0.334,0.173,198,command of a fleet; period of such command; naval supremacy; fleet
συμπράσσω,urn:cite2:hmt:lsj.chicago_md:n98807,military_rank,embed,0.506,0.356,0.15,934,"join; help in doing; assist; in procuring; help in negotiating; act with, cooperate with; lend aid, cooperate; the confederates; share in; assist in avenging"
φῐλο-στρᾰτιώτης,urn:cite2:hmt:lsj.chicago_md:n111503,military_rank,embed,0.506,0.375,0.132,203,the soldierʼs friend; fond of military affairs
ναυκρᾰτ-έω,urn:cite2:hmt:lsj.chicago_md:n69815,military_rank,embed,0.505,0.307,0.198,111,have the command of the sea; to be mastered at sea
ἔγχος,urn:cite2:hmt:lsj.chicago_md:n30602,military_rank,embed,0.504,0.413,0.091,466,"spear, lance; weapon; sword; weapons; arrows; ball; armed force"
ἔνοπλ-ος,urn:cite2:hmt:lsj.chicago_md:n35948,military_rank,embed,0.504,0.458,0.045,436,"in arms, armed; containing arms; armed men; imago clipeata; in armour"
νέμω,urn:cite2:hmt:lsj.chicago_md:n70188,military_rank,embed,0.504,0.404,0.1,7334,"deal out, dispense; distribute; leave; pay; due; respect; extend; allots; give; affords, vouchsafes; observe; is freely bestowed; portions; distributed into; pay out, distribute; allot, distribute; distribute among themselves; have and hold as oneʼs portion, possess; administering; enjoy; shall reap the fruit; reap the fruit of; dwell in, inhabit; spread over, occupy; to be situated upon; spend, pass; live; hold, possess; inhabit; to have; hold land, occupy, dwell; to be inhabited; maintain itself, be constituted; hold sway over, manage; wield, manage; support; use; hold sway; hold, consider as; seems; register; unproved; call over, recite; pasture, graze; drive to pasture; pasture; drive; afield; feed, graze; range over; feed on; eat; consume, devour; spread; graze; waste; were being devoured, wasted; neman; nəmah-; nuoma"
οὐρά,urn:cite2:hmt:lsj.chicago_md:n75910,military_rank,embed,0.504,0.317,0.188,1171,"tail; rearguard, rear; rear-rank; rear; the rear-rank man; to the rear; in rear; left wing; echo; ends"
παρεγγῠ-άω,urn:cite2:hmt:lsj.chicago_md:n79176,military_rank,embed,0.504,0.367,0.136,1462,hand over; entrust; commend; to be entrusted with; recommend; pass on; along; to pass the word; give the word of command; exhorted; exhort
πτερῠγ-ιον,urn:cite2:hmt:lsj.chicago_md:n91156,military_rank,embed,0.504,0.443,0.061,1470,"anything like a wing.; fins; tail-flaps; sea-slugs; horns; end; tip; turret; battlement; pointed roof, peak; flap, fold; flap; part of the shoulderblade; parts joining the temples; parts joining the cheeks; membrane grows over it from the inner corner; fleshy excrescence; flanges"
στρᾰτόπλωτος,urn:cite2:hmt:lsj.chicago_md:n97149,military_rank,seed+embed,0.503,0.283,0.22,104,transporting an army; for sailing
φοινικ-ιστής,urn:cite2:hmt:lsj.chicago_md:n111962,military_rank,embed,0.503,0.295,0.208,273,dyer of purple; red; wearer of purple; one of the highest rank
ἱππ-αρμοστής,urn:cite2:hmt:lsj.chicago_md:n50672,military_rank,seed+embed,0.502,0.329,0.174,110,commander of cavalry
ἵππαρχ-ος,urn:cite2:hmt:lsj.chicago_md:n50679,military_rank,seed+embed,0.502,0.408,0.094,537,ruling the horse; commander of cavalry; magister equitum; praefectus equitum
ἀλαλή,urn:cite2:hmt:lsj.chicago_md:n3846,military_rank,embed,0.501,0.42,0.081,340,loud cry; war-cry; battle
ἐνοπή,urn:cite2:hmt:lsj.chicago_md:n35943,military_rank,embed,0.501,0.42,0.081,774,"crying, shouting; war-cry, battle-shout; battle; cry; wild cry; voice; sound; crushing"
Ἐνυάλιος,urn:cite2:hmt:lsj.chicago_md:n36376,military_rank,embed,0.501,0.42,0.081,1086,"the Warlike; temple of; battle; battle-cry; Quirinus; Collis Quirinalis; warlike, furious"
ἐπεξ-ᾰγωγή,urn:cite2:hmt:lsj.chicago_md:n38671,military_rank,embed,0.501,0.42,0.081,81,extension of a line of; battle
ἐπιστολ-εύς,urn:cite2:hmt:lsj.chicago_md:n41044,military_rank,embed,0.501,0.282,0.219,274,"secretary; admiral second in command, vice-admiral"
ἔργον,urn:cite2:hmt:lsj.chicago_md:n42214,military_rank,embed,0.501,0.506,-0.005,7271,"weorc; varəza; work; tasks; works; deeds; action; battle; contests; works of industry; tillage, tilled lands; lands; farms; the tilled lands; property, wealth, possessions; occupations; mines; deed, action; deed; execution; thing, matter; point; mischief, trouble; matter; thing; mighty; that which is wrought; made, work; machine; buildings; result of work, profit; interest; profit; business; proper work; a matter; function; functions; there is need; use in; it is hard work, difficult; it can scarcely happen; trouble; victim; oneʼs business, attend to"
κενταυρο-μᾰχία,urn:cite2:hmt:lsj.chicago_md:n56605,military_rank,embed,0.501,0.42,0.081,103,battle; of Centaurs
κίνδυν-ος,urn:cite2:hmt:lsj.chicago_md:n57457,military_rank,embed,0.501,0.42,0.081,1580,"danger, hazard, venture; danger of; from; a risk; risk; trial, venture; battle"
ὅμῑλ-ος,urn:cite2:hmt:lsj.chicago_md:n73506,military_rank,embed,0.501,0.42,0.081,1096,"any assembled crowd, throng of people; the mass of the people, the crowd; crowd; mob; population; throng; battle; tumult, confusion"
πεζο-νόμος,urn:cite2:hmt:lsj.chicago_md:n80302,military_rank,embed,0.501,0.284,0.217,68,commanding by land
τετραρχ-ία,urn:cite2:hmt:lsj.chicago_md:n103525,military_rank,embed,0.501,0.368,0.134,773,"tetrarchy, the province of a tetrarch; tetrarchiae regnorum instar singulae; the command of four"
χάρμη,urn:cite2:hmt:lsj.chicago_md:n113421,military_rank,embed,0.501,0.573,-0.072,544,"joy of battle, lust of battle; battle-joys; victories; successes; battle"
ἀρχι-φρουρέω,urn:cite2:hmt:lsj.chicago_md:n16024,military_rank,embed,0.5,0.249,0.25,103,command a
αὐτ-ερέτης,urn:cite2:hmt:lsj.chicago_md:n17589,military_rank,seed+embed,0.5,0.214,0.286,182,one who rows himself; rower and soldier at once; rowing oneʼs own boat
λεμβαρχ-έω,urn:cite2:hmt:lsj.chicago_md:n62363,military_rank,embed,0.5,0.249,0.25,104,command a
συνωμ-οτία,urn:cite2:hmt:lsj.chicago_md:n101174,military_rank,embed,0.5,0.298,0.202,74,"band of sworn soldiers, file"
χῑλιαρχ-ία,urn:cite2:hmt:lsj.chicago_md:n113996,military_rank,embed,0.5,0.329,0.172,569,office; post; tribunus militum; tribus militiis; unit under the command of a; corps of; men
ἰβυκτήρ,urn:cite2:hmt:lsj.chicago_md:n49799,military_rank,embed,0.499,0.362,0.138,397,one who begins a war-song; shout: strike
ὁπλῑτ-ης,urn:cite2:hmt:lsj.chicago_md:n74546,military_rank,seed+embed,0.499,0.383,0.116,955,"heavy-armed, armed; of men in armour; an armed; warrior; heavy-armed foot-soldier, man-at-arms"
ὑφηνίοχ-ος,urn:cite2:hmt:lsj.chicago_md:n109854,military_rank,embed,0.499,0.379,0.12,123,charioteer; subordinate to the warrior
φῠλᾰκ-εῖον,urn:cite2:hmt:lsj.chicago_md:n112529,military_rank,embed,0.499,0.278,0.221,369,"post, watch-tower, fort; stationes; a watch, party consisting of four soldiers; a menstruous cloth"
ἀνδρο-φόνος,urn:cite2:hmt:lsj.chicago_md:n8040,military_rank,embed,0.498,0.357,0.141,625,"man-slaying; homicide; murderous; slaughter in battle; murdering their husbands; one convicted of manslaughter, homicide"
μέσος,urn:cite2:hmt:lsj.chicago_md:n66494,military_rank,embed,0.498,0.358,0.14,9858,"b; middle, in the middle; middle; zenith; mid; middle point; midmost, central; central; centre; by the middle, by the waist; midway between; impartial; inter-mediate; indeterminate; things indifferent; mediae; semi-vowels; circumflex; middling, moderate; of middle height; a; of middle rank; mediocre; fairly; midst, intervening space; in the midst; went between; intervening; between; offered for competition; deposited; collectively; in the way of; obstacle; as a prize; publicly; in common to all; away; a half; in the middle; intervene; moderates; interim; use of parenthesis; difference; the average; the difference; middle course; middle state, mean; in the; mean; the middle term; mean proportional; medial; ecliptic; equator; ordinary; in the midst of; in a moderate degree; a little; in the mean; in a middle way; in an intermediate way; in the middle voice; mádhyas; medius"
πειθαρχ-ία,urn:cite2:hmt:lsj.chicago_md:n80320,military_rank,embed,0.498,0.408,0.09,105,obedience to command
πολεμό-κραντος,urn:cite2:hmt:lsj.chicago_md:n84429,military_rank,embed,0.498,0.31,0.189,82,finishing war
ἐγχεσί-χειρ,urn:cite2:hmt:lsj.chicago_md:n30577,military_rank,embed,0.497,0.367,0.131,69,living by war
μακρός,urn:cite2:hmt:lsj.chicago_md:n64703,military_rank,embed,0.497,0.394,0.103,5378,"long; ships of war; the longer sides; length-wise; long-distance; tall, high; deep; long, far, remote; remote; remotest parts; so as to be heard afar; loudly; large in size; degree, great; big; Cat.Cod. Astr.; by far; by; long-cherished; long, tedious; longum est; too long; mark of long quantity; a long time, long delayed; long after; at great length; greater length; long time; utmost; far, a long way; yet more; slowly; mas; măcer."
πεντηκοντ-ήρ,urn:cite2:hmt:lsj.chicago_md:n80846,military_rank,seed+embed,0.496,0.263,0.233,191,commander of fifty men
στρᾰτηλ-ᾰτικός,urn:cite2:hmt:lsj.chicago_md:n97126,military_rank,seed+embed,0.496,0.331,0.165,84,of; for a commander
ἀκρο-βολισμός,urn:cite2:hmt:lsj.chicago_md:n3534,military_rank,embed,0.495,0.314,0.181,164,discharge of weapons by light-armed troops
ἁρμ-όστωρ,urn:cite2:hmt:lsj.chicago_md:n15297,military_rank,seed+embed,0.495,0.292,0.204,64,commander
ἀρχι-ναυφύλαξ,urn:cite2:hmt:lsj.chicago_md:n15976,military_rank,embed,0.495,0.328,0.168,95,chief of naval guard
ἔπαρχ-ος,urn:cite2:hmt:lsj.chicago_md:n38343,military_rank,seed+embed,0.495,0.292,0.204,702,commander; governor of a country; praefectus; pracf. fabrum; praef. urbi; praef. castrorum; praef. praetorio; prefect; ex praefecto
